"Sex","Age_bin_idx",".chain",".iteration",".draw","variable","value"
"F",4,4,187,1087,"logit_rho",-3.17802
"F",4,4,188,1088,"logit_rho",-3.12079
"F",4,4,189,1089,"logit_rho",-3.12911
"F",4,4,190,1090,"logit_rho",-2.82726
"F",4,4,191,1091,"logit_rho",-3.10813
"F",4,4,192,1092,"logit_rho",-2.78035
"F",4,4,193,1093,"logit_rho",-3.1559
"F",4,4,194,1094,"logit_rho",-3.35713
"F",4,4,195,1095,"logit_rho",-3.24779
"F",4,4,196,1096,"logit_rho",-3.48921
"F",4,4,197,1097,"logit_rho",-3.36821
"F",4,4,198,1098,"logit_rho",-3.03517
"F",4,4,199,1099,"logit_rho",-2.96691
"F",4,4,200,1100,"logit_rho",-2.74106
"F",4,4,201,1101,"logit_rho",-2.9042
"F",4,4,202,1102,"logit_rho",-3.39964
"F",4,4,203,1103,"logit_rho",-3.2012
"F",4,4,204,1104,"logit_rho",-3.2522
"F",4,4,205,1105,"logit_rho",-2.97426
"F",4,4,206,1106,"logit_rho",-3.25149
"F",4,4,207,1107,"logit_rho",-3.37681
"F",4,4,208,1108,"logit_rho",-3.40433
"F",4,4,209,1109,"logit_rho",-3.39139
"F",4,4,210,1110,"logit_rho",-3.29669
"F",4,4,211,1111,"logit_rho",-3.09776
"F",4,4,212,1112,"logit_rho",-2.5349
"F",4,4,213,1113,"logit_rho",-2.26469
"F",4,4,214,1114,"logit_rho",-2.91224
"F",4,4,215,1115,"logit_rho",-2.9925
"F",4,4,216,1116,"logit_rho",-3.43551
"F",4,4,217,1117,"logit_rho",-3.29361
"F",4,4,218,1118,"logit_rho",-2.97195
"F",4,4,219,1119,"logit_rho",-3.40239
"F",4,4,220,1120,"logit_rho",-3.20343
"F",4,4,221,1121,"logit_rho",-2.9588
"F",4,4,222,1122,"logit_rho",-3.28278
"F",4,4,223,1123,"logit_rho",-3.03774
"F",4,4,224,1124,"logit_rho",-3.09877
"F",4,4,225,1125,"logit_rho",-3.05626
"F",4,4,226,1126,"logit_rho",-3.40523
"F",4,4,227,1127,"logit_rho",-3.30317
"F",4,4,228,1128,"logit_rho",-3.28563
"F",4,4,229,1129,"logit_rho",-3.23797
"F",4,4,230,1130,"logit_rho",-3.06047
"F",4,4,231,1131,"logit_rho",-3.07859
"F",4,4,232,1132,"logit_rho",-2.8803
"F",4,4,233,1133,"logit_rho",-2.88614
"F",4,4,234,1134,"logit_rho",-2.87563
"F",4,4,235,1135,"logit_rho",-3.26709
"F",4,4,236,1136,"logit_rho",-3.012
"F",4,4,237,1137,"logit_rho",-3.31836
"F",4,4,238,1138,"logit_rho",-3.33053
"F",4,4,239,1139,"logit_rho",-2.7142
"F",4,4,240,1140,"logit_rho",-2.7973
"F",4,4,241,1141,"logit_rho",-2.86473
"F",4,4,242,1142,"logit_rho",-3.00179
"F",4,4,243,1143,"logit_rho",-3.02614
"F",4,4,244,1144,"logit_rho",-2.96655
"F",4,4,245,1145,"logit_rho",-2.89104
"F",4,4,246,1146,"logit_rho",-2.65952
"F",4,4,247,1147,"logit_rho",-3.13136
"F",4,4,248,1148,"logit_rho",-3.08708
"F",4,4,249,1149,"logit_rho",-3.0483
"F",4,4,250,1150,"logit_rho",-2.9173
"F",4,4,251,1151,"logit_rho",-2.99622
"F",4,4,252,1152,"logit_rho",-3.29551
"F",4,4,253,1153,"logit_rho",-2.87239
"F",4,4,254,1154,"logit_rho",-3.02746
"F",4,4,255,1155,"logit_rho",-2.92834
"F",4,4,256,1156,"logit_rho",-2.9686
"F",4,4,257,1157,"logit_rho",-2.98076
"F",4,4,258,1158,"logit_rho",-3.33707
"F",4,4,259,1159,"logit_rho",-3.09159
"F",4,4,260,1160,"logit_rho",-2.9522
"F",4,4,261,1161,"logit_rho",-2.93615
"F",4,4,262,1162,"logit_rho",-3.15356
"F",4,4,263,1163,"logit_rho",-2.88359
"F",4,4,264,1164,"logit_rho",-3.06438
"F",4,4,265,1165,"logit_rho",-3.01202
"F",4,4,266,1166,"logit_rho",-3.02543
"F",4,4,267,1167,"logit_rho",-3.18275
"F",4,4,268,1168,"logit_rho",-3.26524
"F",4,4,269,1169,"logit_rho",-3.11709
"F",4,4,270,1170,"logit_rho",-3.39991
"F",4,4,271,1171,"logit_rho",-3.28896
"F",4,4,272,1172,"logit_rho",-3.29008
"F",4,4,273,1173,"logit_rho",-3.25631
"F",4,4,274,1174,"logit_rho",-3.00315
"F",4,4,275,1175,"logit_rho",-3.07629
"F",4,4,276,1176,"logit_rho",-2.75757
"F",4,4,277,1177,"logit_rho",-3.11581
"F",4,4,278,1178,"logit_rho",-3.06883
"F",4,4,279,1179,"logit_rho",-2.96409
"F",4,4,280,1180,"logit_rho",-3.04169
"F",4,4,281,1181,"logit_rho",-3.07721
"F",4,4,282,1182,"logit_rho",-3.04568
"F",4,4,283,1183,"logit_rho",-3.15285
"F",4,4,284,1184,"logit_rho",-3.62008
"F",4,4,285,1185,"logit_rho",-3.11456
"F",4,4,286,1186,"logit_rho",-3.1914
"F",4,4,287,1187,"logit_rho",-3.18248
"F",4,4,288,1188,"logit_rho",-3.11834
"F",4,4,289,1189,"logit_rho",-3.40034
"F",4,4,290,1190,"logit_rho",-3.21691
"F",4,4,291,1191,"logit_rho",-3.39349
"F",4,4,292,1192,"logit_rho",-3.50362
"F",4,4,293,1193,"logit_rho",-3.11888
"F",4,4,294,1194,"logit_rho",-2.50831
"F",4,4,295,1195,"logit_rho",-2.71263
"F",4,4,296,1196,"logit_rho",-2.99263
"F",4,4,297,1197,"logit_rho",-3.34158
"F",4,4,298,1198,"logit_rho",-3.37475
"F",4,4,299,1199,"logit_rho",-3.32613
"F",4,4,300,1200,"logit_rho",-3.16955
"F",5,1,1,1,"logit_rho",-3.01758
"F",5,1,2,2,"logit_rho",-2.83627
"F",5,1,3,3,"logit_rho",-2.89258
"F",5,1,4,4,"logit_rho",-2.80989
"F",5,1,5,5,"logit_rho",-2.99791
"F",5,1,6,6,"logit_rho",-2.71581
"F",5,1,7,7,"logit_rho",-2.56348
"F",5,1,8,8,"logit_rho",-2.48762
"F",5,1,9,9,"logit_rho",-2.72439
"F",5,1,10,10,"logit_rho",-2.88051
"F",5,1,11,11,"logit_rho",-2.97747
"F",5,1,12,12,"logit_rho",-2.76874
"F",5,1,13,13,"logit_rho",-2.73225
"F",5,1,14,14,"logit_rho",-2.63409
"F",5,1,15,15,"logit_rho",-2.72122
"F",5,1,16,16,"logit_rho",-2.63678
"F",5,1,17,17,"logit_rho",-2.66425
"F",5,1,18,18,"logit_rho",-3.07107
"F",5,1,19,19,"logit_rho",-2.9803
"F",5,1,20,20,"logit_rho",-2.72573
"F",5,1,21,21,"logit_rho",-2.75575
"F",5,1,22,22,"logit_rho",-2.78408
"F",5,1,23,23,"logit_rho",-2.82704
"F",5,1,24,24,"logit_rho",-2.71576
"F",5,1,25,25,"logit_rho",-3.12243
"F",5,1,26,26,"logit_rho",-3.1423
"F",5,1,27,27,"logit_rho",-2.87237
"F",5,1,28,28,"logit_rho",-2.60998
"F",5,1,29,29,"logit_rho",-2.62089
"F",5,1,30,30,"logit_rho",-2.46305
"F",5,1,31,31,"logit_rho",-2.45396
"F",5,1,32,32,"logit_rho",-2.45632
"F",5,1,33,33,"logit_rho",-2.59286
"F",5,1,34,34,"logit_rho",-2.63409
"F",5,1,35,35,"logit_rho",-2.5794
"F",5,1,36,36,"logit_rho",-2.83608
"F",5,1,37,37,"logit_rho",-2.8423
"F",5,1,38,38,"logit_rho",-2.78955
"F",5,1,39,39,"logit_rho",-2.81683
"F",5,1,40,40,"logit_rho",-2.39712
"F",5,1,41,41,"logit_rho",-1.84395
"F",5,1,42,42,"logit_rho",-2.30494
"F",5,1,43,43,"logit_rho",-2.35969
"F",5,1,44,44,"logit_rho",-2.18711
"F",5,1,45,45,"logit_rho",-2.57917
"F",5,1,46,46,"logit_rho",-2.7254
"F",5,1,47,47,"logit_rho",-2.59604
"F",5,1,48,48,"logit_rho",-2.9572
"F",5,1,49,49,"logit_rho",-2.64296
"F",5,1,50,50,"logit_rho",-2.84578
"F",5,1,51,51,"logit_rho",-2.6031
"F",5,1,52,52,"logit_rho",-2.76847
"F",5,1,53,53,"logit_rho",-2.77597
"F",5,1,54,54,"logit_rho",-2.75531
"F",5,1,55,55,"logit_rho",-2.66546
"F",5,1,56,56,"logit_rho",-2.76796
"F",5,1,57,57,"logit_rho",-2.70581
"F",5,1,58,58,"logit_rho",-2.90833
"F",5,1,59,59,"logit_rho",-2.87817
"F",5,1,60,60,"logit_rho",-2.91401
"F",5,1,61,61,"logit_rho",-2.93817
"F",5,1,62,62,"logit_rho",-2.89562
"F",5,1,63,63,"logit_rho",-3.02345
"F",5,1,64,64,"logit_rho",-3.08659
"F",5,1,65,65,"logit_rho",-3.00173
"F",5,1,66,66,"logit_rho",-3.05297
"F",5,1,67,67,"logit_rho",-2.59316
"F",5,1,68,68,"logit_rho",-2.75328
"F",5,1,69,69,"logit_rho",-2.67995
"F",5,1,70,70,"logit_rho",-2.8189
"F",5,1,71,71,"logit_rho",-3.00177
"F",5,1,72,72,"logit_rho",-2.41342
"F",5,1,73,73,"logit_rho",-2.8773
"F",5,1,74,74,"logit_rho",-2.63608
"F",5,1,75,75,"logit_rho",-2.53894
"F",5,1,76,76,"logit_rho",-2.238
"F",5,1,77,77,"logit_rho",-2.08279
"F",5,1,78,78,"logit_rho",-2.52832
"F",5,1,79,79,"logit_rho",-2.45996
"F",5,1,80,80,"logit_rho",-2.88678
"F",5,1,81,81,"logit_rho",-2.55043
"F",5,1,82,82,"logit_rho",-2.50585
"F",5,1,83,83,"logit_rho",-2.3281
"F",5,1,84,84,"logit_rho",-2.35273
"F",5,1,85,85,"logit_rho",-2.41049
"F",5,1,86,86,"logit_rho",-2.37732
"F",5,1,87,87,"logit_rho",-2.23165
"F",5,1,88,88,"logit_rho",-1.93917
"F",5,1,89,89,"logit_rho",-2.80788
"F",5,1,90,90,"logit_rho",-2.88762
"F",5,1,91,91,"logit_rho",-2.86338
"F",5,1,92,92,"logit_rho",-2.8784
"F",5,1,93,93,"logit_rho",-2.82773
"F",5,1,94,94,"logit_rho",-2.60765
"F",5,1,95,95,"logit_rho",-2.3691
"F",5,1,96,96,"logit_rho",-2.43446
"F",5,1,97,97,"logit_rho",-2.36157
"F",5,1,98,98,"logit_rho",-2.00152
"F",5,1,99,99,"logit_rho",-2.51027
"F",5,1,100,100,"logit_rho",-2.43034
"F",5,1,101,101,"logit_rho",-2.54099
"F",5,1,102,102,"logit_rho",-2.7671
"F",5,1,103,103,"logit_rho",-2.84372
"F",5,1,104,104,"logit_rho",-2.75173
"F",5,1,105,105,"logit_rho",-2.77076
"F",5,1,106,106,"logit_rho",-2.89399
"F",5,1,107,107,"logit_rho",-2.76678
"F",5,1,108,108,"logit_rho",-2.96693
"F",5,1,109,109,"logit_rho",-2.84816
"F",5,1,110,110,"logit_rho",-2.41667
"F",5,1,111,111,"logit_rho",-2.42969
"F",5,1,112,112,"logit_rho",-2.68011
"F",5,1,113,113,"logit_rho",-2.72943
"F",5,1,114,114,"logit_rho",-2.56212
"F",5,1,115,115,"logit_rho",-2.80552
"F",5,1,116,116,"logit_rho",-2.85486
"F",5,1,117,117,"logit_rho",-3.00645
"F",5,1,118,118,"logit_rho",-3.06996
"F",5,1,119,119,"logit_rho",-2.65394
"F",5,1,120,120,"logit_rho",-2.73015
"F",5,1,121,121,"logit_rho",-2.71694
"F",5,1,122,122,"logit_rho",-2.52187
"F",5,1,123,123,"logit_rho",-2.32852
"F",5,1,124,124,"logit_rho",-2.51675
"F",5,1,125,125,"logit_rho",-2.42898
"F",5,1,126,126,"logit_rho",-3.21213
"F",5,1,127,127,"logit_rho",-3.10374
"F",5,1,128,128,"logit_rho",-3.00438
"F",5,1,129,129,"logit_rho",-3.07501
"F",5,1,130,130,"logit_rho",-3.01885
"F",5,1,131,131,"logit_rho",-2.90775
"F",5,1,132,132,"logit_rho",-2.90142
"F",5,1,133,133,"logit_rho",-2.92555
"F",5,1,134,134,"logit_rho",-2.88659
"F",5,1,135,135,"logit_rho",-3.0603
"F",5,1,136,136,"logit_rho",-2.828
"F",5,1,137,137,"logit_rho",-3.1715
"F",5,1,138,138,"logit_rho",-3.02554
"F",5,1,139,139,"logit_rho",-2.92172
"F",5,1,140,140,"logit_rho",-3.05478
"F",5,1,141,141,"logit_rho",-2.9529
"F",5,1,142,142,"logit_rho",-2.88487
"F",5,1,143,143,"logit_rho",-2.48587
"F",5,1,144,144,"logit_rho",-2.75443
"F",5,1,145,145,"logit_rho",-2.74127
"F",5,1,146,146,"logit_rho",-2.66869
"F",5,1,147,147,"logit_rho",-2.82038
"F",5,1,148,148,"logit_rho",-2.68808
"F",5,1,149,149,"logit_rho",-2.65507
"F",5,1,150,150,"logit_rho",-2.61405
"F",5,1,151,151,"logit_rho",-2.81711
"F",5,1,152,152,"logit_rho",-2.61501
"F",5,1,153,153,"logit_rho",-2.94233
"F",5,1,154,154,"logit_rho",-2.88953
"F",5,1,155,155,"logit_rho",-2.80147
"F",5,1,156,156,"logit_rho",-2.71204
"F",5,1,157,157,"logit_rho",-2.82623
"F",5,1,158,158,"logit_rho",-2.86666
"F",5,1,159,159,"logit_rho",-2.82961
"F",5,1,160,160,"logit_rho",-2.91052
"F",5,1,161,161,"logit_rho",-2.7602
"F",5,1,162,162,"logit_rho",-3.06396
"F",5,1,163,163,"logit_rho",-2.85341
"F",5,1,164,164,"logit_rho",-3.08062
"F",5,1,165,165,"logit_rho",-3.01605
"F",5,1,166,166,"logit_rho",-2.90491
"F",5,1,167,167,"logit_rho",-2.52473
"F",5,1,168,168,"logit_rho",-2.74329
"F",5,1,169,169,"logit_rho",-2.84954
"F",5,1,170,170,"logit_rho",-2.69518
"F",5,1,171,171,"logit_rho",-2.72504
"F",5,1,172,172,"logit_rho",-2.6496
"F",5,1,173,173,"logit_rho",-2.72754
"F",5,1,174,174,"logit_rho",-2.73228
"F",5,1,175,175,"logit_rho",-3.00783
"F",5,1,176,176,"logit_rho",-3.06558
"F",5,1,177,177,"logit_rho",-2.98132
"F",5,1,178,178,"logit_rho",-3.15288
"F",5,1,179,179,"logit_rho",-3.05897
"F",5,1,180,180,"logit_rho",-3.13414
"F",5,1,181,181,"logit_rho",-3.04779
"F",5,1,182,182,"logit_rho",-3.16621
"F",5,1,183,183,"logit_rho",-3.18942
"F",5,1,184,184,"logit_rho",-2.99689
"F",5,1,185,185,"logit_rho",-2.90035
"F",5,1,186,186,"logit_rho",-2.90268
"F",5,1,187,187,"logit_rho",-3.12943
"F",5,1,188,188,"logit_rho",-3.14314
"F",5,1,189,189,"logit_rho",-2.79497
"F",5,1,190,190,"logit_rho",-3.05091
"F",5,1,191,191,"logit_rho",-2.7227
"F",5,1,192,192,"logit_rho",-2.44381
"F",5,1,193,193,"logit_rho",-2.27257
"F",5,1,194,194,"logit_rho",-2.36097
"F",5,1,195,195,"logit_rho",-2.31038
"F",5,1,196,196,"logit_rho",-2.43189
"F",5,1,197,197,"logit_rho",-2.55437
"F",5,1,198,198,"logit_rho",-2.54839
"F",5,1,199,199,"logit_rho",-2.94275
"F",5,1,200,200,"logit_rho",-2.68112
"F",5,1,201,201,"logit_rho",-2.39687
"F",5,1,202,202,"logit_rho",-2.79775
"F",5,1,203,203,"logit_rho",-3.15983
"F",5,1,204,204,"logit_rho",-3.0674
"F",5,1,205,205,"logit_rho",-3.19643
"F",5,1,206,206,"logit_rho",-3.0239
"F",5,1,207,207,"logit_rho",-2.82938
"F",5,1,208,208,"logit_rho",-3.13561
"F",5,1,209,209,"logit_rho",-2.53635
"F",5,1,210,210,"logit_rho",-2.64557
"F",5,1,211,211,"logit_rho",-2.63766
"F",5,1,212,212,"logit_rho",-2.79233
"F",5,1,213,213,"logit_rho",-2.72244
"F",5,1,214,214,"logit_rho",-2.56461
"F",5,1,215,215,"logit_rho",-2.75417
"F",5,1,216,216,"logit_rho",-3.19584
"F",5,1,217,217,"logit_rho",-3.02835
"F",5,1,218,218,"logit_rho",-3.01321
"F",5,1,219,219,"logit_rho",-3.15689
"F",5,1,220,220,"logit_rho",-2.95071
"F",5,1,221,221,"logit_rho",-2.72079
"F",5,1,222,222,"logit_rho",-2.71036
"F",5,1,223,223,"logit_rho",-2.54762
"F",5,1,224,224,"logit_rho",-2.63858
"F",5,1,225,225,"logit_rho",-2.65681
"F",5,1,226,226,"logit_rho",-2.75267
"F",5,1,227,227,"logit_rho",-2.62727
"F",5,1,228,228,"logit_rho",-2.73982
"F",5,1,229,229,"logit_rho",-2.73721
"F",5,1,230,230,"logit_rho",-2.96944
"F",5,1,231,231,"logit_rho",-2.87817
"F",5,1,232,232,"logit_rho",-2.81197
"F",5,1,233,233,"logit_rho",-2.63224
"F",5,1,234,234,"logit_rho",-2.88807
"F",5,1,235,235,"logit_rho",-2.7643
"F",5,1,236,236,"logit_rho",-2.75804
"F",5,1,237,237,"logit_rho",-3.00826
"F",5,1,238,238,"logit_rho",-2.87391
"F",5,1,239,239,"logit_rho",-2.63986
"F",5,1,240,240,"logit_rho",-3.07047
"F",5,1,241,241,"logit_rho",-2.82114
"F",5,1,242,242,"logit_rho",-2.63454
"F",5,1,243,243,"logit_rho",-2.6568
"F",5,1,244,244,"logit_rho",-2.90583
"F",5,1,245,245,"logit_rho",-2.92653
"F",5,1,246,246,"logit_rho",-2.80359
"F",5,1,247,247,"logit_rho",-2.90679
"F",5,1,248,248,"logit_rho",-3.05043
"F",5,1,249,249,"logit_rho",-2.98639
"F",5,1,250,250,"logit_rho",-2.83325
"F",5,1,251,251,"logit_rho",-2.69104
"F",5,1,252,252,"logit_rho",-2.52488
"F",5,1,253,253,"logit_rho",-2.23058
"F",5,1,254,254,"logit_rho",-2.34832
"F",5,1,255,255,"logit_rho",-2.40649
"F",5,1,256,256,"logit_rho",-2.4713
"F",5,1,257,257,"logit_rho",-2.10764
"F",5,1,258,258,"logit_rho",-2.14329
"F",5,1,259,259,"logit_rho",-2.85185
"F",5,1,260,260,"logit_rho",-2.71964
"F",5,1,261,261,"logit_rho",-2.87282
"F",5,1,262,262,"logit_rho",-2.30656
"F",5,1,263,263,"logit_rho",-2.48835
"F",5,1,264,264,"logit_rho",-2.30286
"F",5,1,265,265,"logit_rho",-2.34902
"F",5,1,266,266,"logit_rho",-2.35386
"F",5,1,267,267,"logit_rho",-2.24746
"F",5,1,268,268,"logit_rho",-2.76005
"F",5,1,269,269,"logit_rho",-2.65882
"F",5,1,270,270,"logit_rho",-2.33112
"F",5,1,271,271,"logit_rho",-2.34445
"F",5,1,272,272,"logit_rho",-2.84072
"F",5,1,273,273,"logit_rho",-2.77978
"F",5,1,274,274,"logit_rho",-2.80679
"F",5,1,275,275,"logit_rho",-2.87878
"F",5,1,276,276,"logit_rho",-2.78844
"F",5,1,277,277,"logit_rho",-2.9653
"F",5,1,278,278,"logit_rho",-2.9389
"F",5,1,279,279,"logit_rho",-2.89924
"F",5,1,280,280,"logit_rho",-2.60998
"F",5,1,281,281,"logit_rho",-2.64579
"F",5,1,282,282,"logit_rho",-2.96704
"F",5,1,283,283,"logit_rho",-2.88638
"F",5,1,284,284,"logit_rho",-3.06505
"F",5,1,285,285,"logit_rho",-2.56198
"F",5,1,286,286,"logit_rho",-2.76495
"F",5,1,287,287,"logit_rho",-2.7295
"F",5,1,288,288,"logit_rho",-2.55293
"F",5,1,289,289,"logit_rho",-2.47553
"F",5,1,290,290,"logit_rho",-2.40369
"F",5,1,291,291,"logit_rho",-2.15259
"F",5,1,292,292,"logit_rho",-2.3118
"F",5,1,293,293,"logit_rho",-2.37301
"F",5,1,294,294,"logit_rho",-2.73483
"F",5,1,295,295,"logit_rho",-2.70405
"F",5,1,296,296,"logit_rho",-2.50243
"F",5,1,297,297,"logit_rho",-2.75411
"F",5,1,298,298,"logit_rho",-2.50601
"F",5,1,299,299,"logit_rho",-2.91281
"F",5,1,300,300,"logit_rho",-2.89242
"F",5,2,1,301,"logit_rho",-2.97508
"F",5,2,2,302,"logit_rho",-3.14688
"F",5,2,3,303,"logit_rho",-2.97555
"F",5,2,4,304,"logit_rho",-3.10393
"F",5,2,5,305,"logit_rho",-2.67299
"F",5,2,6,306,"logit_rho",-2.85891
"F",5,2,7,307,"logit_rho",-2.92784
"F",5,2,8,308,"logit_rho",-2.6984
"F",5,2,9,309,"logit_rho",-2.71856
"F",5,2,10,310,"logit_rho",-3.0991
"F",5,2,11,311,"logit_rho",-3.00615
"F",5,2,12,312,"logit_rho",-2.67329
"F",5,2,13,313,"logit_rho",-2.64037
"F",5,2,14,314,"logit_rho",-2.93248
"F",5,2,15,315,"logit_rho",-2.93305
"F",5,2,16,316,"logit_rho",-3.08916
"F",5,2,17,317,"logit_rho",-3.01946
"F",5,2,18,318,"logit_rho",-2.64436
"F",5,2,19,319,"logit_rho",-2.50715
"F",5,2,20,320,"logit_rho",-2.3208
"F",5,2,21,321,"logit_rho",-2.14377
"F",5,2,22,322,"logit_rho",-2.09291
"F",5,2,23,323,"logit_rho",-2.37281
"F",5,2,24,324,"logit_rho",-2.31804
"F",5,2,25,325,"logit_rho",-2.66478
"F",5,2,26,326,"logit_rho",-2.56457
"F",5,2,27,327,"logit_rho",-2.7357
"F",5,2,28,328,"logit_rho",-2.92378
"F",5,2,29,329,"logit_rho",-2.75461
"F",5,2,30,330,"logit_rho",-2.92927
"F",5,2,31,331,"logit_rho",-3.23495
"F",5,2,32,332,"logit_rho",-2.70578
"F",5,2,33,333,"logit_rho",-2.81412
"F",5,2,34,334,"logit_rho",-2.64152
"F",5,2,35,335,"logit_rho",-2.69111
"F",5,2,36,336,"logit_rho",-2.94397
"F",5,2,37,337,"logit_rho",-2.88379
"F",5,2,38,338,"logit_rho",-2.69591
"F",5,2,39,339,"logit_rho",-2.33776
"F",5,2,40,340,"logit_rho",-2.39351
"F",5,2,41,341,"logit_rho",-2.73116
"F",5,2,42,342,"logit_rho",-2.79026
"F",5,2,43,343,"logit_rho",-2.6842
"F",5,2,44,344,"logit_rho",-2.91322
"F",5,2,45,345,"logit_rho",-3.08892
"F",5,2,46,346,"logit_rho",-3.17036
"F",5,2,47,347,"logit_rho",-2.96394
"F",5,2,48,348,"logit_rho",-3.2047
"F",5,2,49,349,"logit_rho",-3.17584
"F",5,2,50,350,"logit_rho",-2.59721
"F",5,2,51,351,"logit_rho",-2.83527
"F",5,2,52,352,"logit_rho",-2.78153
"F",5,2,53,353,"logit_rho",-2.53378
"F",5,2,54,354,"logit_rho",-2.57251
"F",5,2,55,355,"logit_rho",-2.41373
"F",5,2,56,356,"logit_rho",-2.59503
"F",5,2,57,357,"logit_rho",-2.77557
"F",5,2,58,358,"logit_rho",-2.87771
"F",5,2,59,359,"logit_rho",-2.9834
"F",5,2,60,360,"logit_rho",-2.96928
"F",5,2,61,361,"logit_rho",-2.92647
"F",5,2,62,362,"logit_rho",-2.8023
"F",5,2,63,363,"logit_rho",-2.86805
"F",5,2,64,364,"logit_rho",-2.66358
"F",5,2,65,365,"logit_rho",-2.51253
"F",5,2,66,366,"logit_rho",-2.64464
"F",5,2,67,367,"logit_rho",-2.93074
"F",5,2,68,368,"logit_rho",-2.77359
"F",5,2,69,369,"logit_rho",-3.01856
"F",5,2,70,370,"logit_rho",-2.9409
"F",5,2,71,371,"logit_rho",-3.00888
"F",5,2,72,372,"logit_rho",-3.10755
"F",5,2,73,373,"logit_rho",-2.63784
"F",5,2,74,374,"logit_rho",-2.53215
"F",5,2,75,375,"logit_rho",-2.55903
"F",5,2,76,376,"logit_rho",-2.47829
"F",5,2,77,377,"logit_rho",-2.34751
"F",5,2,78,378,"logit_rho",-2.44148
"F",5,2,79,379,"logit_rho",-2.67794
"F",5,2,80,380,"logit_rho",-2.71021
"F",5,2,81,381,"logit_rho",-2.74776
"F",5,2,82,382,"logit_rho",-2.7423
"F",5,2,83,383,"logit_rho",-3.02901
"F",5,2,84,384,"logit_rho",-2.96778
"F",5,2,85,385,"logit_rho",-2.77479
"F",5,2,86,386,"logit_rho",-2.91565
"F",5,2,87,387,"logit_rho",-2.66045
"F",5,2,88,388,"logit_rho",-2.43266
"F",5,2,89,389,"logit_rho",-2.65653
"F",5,2,90,390,"logit_rho",-2.66397
"F",5,2,91,391,"logit_rho",-2.70368
"F",5,2,92,392,"logit_rho",-2.57128
"F",5,2,93,393,"logit_rho",-2.72332
"F",5,2,94,394,"logit_rho",-2.54736
"F",5,2,95,395,"logit_rho",-2.6153
"F",5,2,96,396,"logit_rho",-2.38784
"F",5,2,97,397,"logit_rho",-2.32751
"F",5,2,98,398,"logit_rho",-2.73955
"F",5,2,99,399,"logit_rho",-2.65604
"F",5,2,100,400,"logit_rho",-2.9804
"F",5,2,101,401,"logit_rho",-2.97767
"F",5,2,102,402,"logit_rho",-2.98038
"F",5,2,103,403,"logit_rho",-2.76039
"F",5,2,104,404,"logit_rho",-2.475
"F",5,2,105,405,"logit_rho",-2.70804
"F",5,2,106,406,"logit_rho",-3.12506
"F",5,2,107,407,"logit_rho",-3.01098
"F",5,2,108,408,"logit_rho",-2.80088
"F",5,2,109,409,"logit_rho",-3.04868
"F",5,2,110,410,"logit_rho",-3.28064
"F",5,2,111,411,"logit_rho",-3.1764
"F",5,2,112,412,"logit_rho",-3.09297
"F",5,2,113,413,"logit_rho",-2.9711
"F",5,2,114,414,"logit_rho",-2.87487
"F",5,2,115,415,"logit_rho",-3.06098
"F",5,2,116,416,"logit_rho",-2.69786
"F",5,2,117,417,"logit_rho",-2.57541
"F",5,2,118,418,"logit_rho",-2.86439
"F",5,2,119,419,"logit_rho",-3.05199
"F",5,2,120,420,"logit_rho",-2.77938
"F",5,2,121,421,"logit_rho",-2.34265
"F",5,2,122,422,"logit_rho",-2.64858
"F",5,2,123,423,"logit_rho",-2.75582
"F",5,2,124,424,"logit_rho",-3.1636
"F",5,2,125,425,"logit_rho",-2.95694
"F",5,2,126,426,"logit_rho",-2.64403
"F",5,2,127,427,"logit_rho",-2.12657
"F",5,2,128,428,"logit_rho",-2.54235
"F",5,2,129,429,"logit_rho",-2.79117
"F",5,2,130,430,"logit_rho",-2.59512
"F",5,2,131,431,"logit_rho",-2.82478
"F",5,2,132,432,"logit_rho",-3.14225
"F",5,2,133,433,"logit_rho",-2.77715
"F",5,2,134,434,"logit_rho",-2.61532
"F",5,2,135,435,"logit_rho",-2.56495
"F",5,2,136,436,"logit_rho",-2.42833
"F",5,2,137,437,"logit_rho",-2.73557
"F",5,2,138,438,"logit_rho",-2.67472
"F",5,2,139,439,"logit_rho",-2.35028
"F",5,2,140,440,"logit_rho",-2.3259
"F",5,2,141,441,"logit_rho",-2.63768
"F",5,2,142,442,"logit_rho",-2.65579
"F",5,2,143,443,"logit_rho",-2.62688
"F",5,2,144,444,"logit_rho",-2.81435
"F",5,2,145,445,"logit_rho",-2.57715
"F",5,2,146,446,"logit_rho",-2.47297
"F",5,2,147,447,"logit_rho",-2.85485
"F",5,2,148,448,"logit_rho",-2.93411
"F",5,2,149,449,"logit_rho",-2.98755
"F",5,2,150,450,"logit_rho",-3.16237
"F",5,2,151,451,"logit_rho",-2.92036
"F",5,2,152,452,"logit_rho",-2.63966
"F",5,2,153,453,"logit_rho",-2.77285
"F",5,2,154,454,"logit_rho",-3.09411
"F",5,2,155,455,"logit_rho",-2.65332
"F",5,2,156,456,"logit_rho",-2.64407
"F",5,2,157,457,"logit_rho",-2.66789
"F",5,2,158,458,"logit_rho",-2.70433
"F",5,2,159,459,"logit_rho",-2.68302
"F",5,2,160,460,"logit_rho",-2.86465
"F",5,2,161,461,"logit_rho",-2.88018
"F",5,2,162,462,"logit_rho",-3.10653
"F",5,2,163,463,"logit_rho",-2.50621
